show_id,plataforma,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,codireccion
s810,amazon,Eric Schwartz,,,,,,,,,,,,,,,,,0
s812,amazon,Robert Hill,,,,,,,,,,,,,,,,,0
s813,amazon,H. Bruce Humberstone,,,,,,,,,,,,,,,,,0
s816,amazon,Adrian Younge,,,,,,,,,,,,,,,,,0
s817,amazon,C S Amudhan,,,,,,,,,,,,,,,,,0
s818,amazon,Jeremy Haft,,,,,,,,,,,,,,,,,0
s821,amazon,Andrew Waller,,,,,,,,,,,,,,,,,0
s823,amazon,Milind Zumber Kavde,,,,,,,,,,,,,,,,,0
s824,amazon,Enrique Gato, David Alonso,,,,,,,,,,,,,,,,1
s825,amazon,Aaron Michael,,,,,,,,,,,,,,,,,0
s827,amazon,Mark Knight,,,,,,,,,,,,,,,,,0
s828,amazon,Mark Knight,,,,,,,,,,,,,,,,,0
s830,amazon,Surender Reddy,,,,,,,,,,,,,,,,,0
s831,amazon,Surrender Reddy,,,,,,,,,,,,,,,,,0
s832,amazon,Surrender Reddy,,,,,,,,,,,,,,,,,0
s833,amazon,Surrender Reddy,,,,,,,,,,,,,,,,,0
s835,amazon,Sam Newfield,,,,,,,,,,,,,,,,,0
s847,amazon,Rick Rosenthal,,,,,,,,,,,,,,,,,0
s849,amazon,Morgan Spurlock,,,,,,,,,,,,,,,,,0
s850,amazon,Morgan Spurlock,,,,,,,,,,,,,,,,,0
s851,amazon,Super JoJo,,,,,,,,,,,,,,,,,0
s857,amazon,John Sayles,,,,,,,,,,,,,,,,,0
s860,amazon,Michael Dominic,,,,,,,,,,,,,,,,,0
s861,amazon,REEL,,,,,,,,,,,,,,,,,0
s863,amazon,Timothy Galfas,,,,,,,,,,,,,,,,,0
s865,amazon,Robert N. Bradbury,,,,,,,,,,,,,,,,,0
s866,amazon,Henry Hathaway,,,,,,,,,,,,,,,,,0
s869,amazon,Raoul W. Heimrich, Yvonne Wunschel,,,,,,,,,,,,,,,,1
s870,amazon,Sharat Katariya,,,,,,,,,,,,,,,,,0
s871,amazon,Naranippuzha Shanavas,,,,,,,,,,,,,,,,,0
s873,amazon,Punit Malhotra,,,,,,,,,,,,,,,,,0
s874,amazon,Daniel Millican,,,,,,,,,,,,,,,,,0
s876,amazon,Dania Pasquini, Max Giwa,,,,,,,,,,,,,,,,1
s877,amazon,Anthony Mann,,,,,,,,,,,,,,,,,0
s878,amazon,Fred Wolf,,,,,,,,,,,,,,,,,0
s881,amazon,Sam Newfield,,,,,,,,,,,,,,,,,0
s882,amazon,Arthur van Merwijk,,,,,,,,,,,,,,,,,0
s883,amazon,Shawn Seet,,,,,,,,,,,,,,,,,0
s888,amazon,Jonathan Demme,,,,,,,,,,,,,,,,,0
s889,amazon,Conor McMahon,,,,,,,,,,,,,,,,,0
s891,amazon,Michael McGowan,,,,,,,,,,,,,,,,,0
s892,amazon,Catlin Adams,,,,,,,,,,,,,,,,,0
s893,amazon,Jeroen Jaspaert, Daniel Snaddon,,,,,,,,,,,,,,,,1
s895,amazon,Rick Cikowski,,,,,,,,,,,,,,,,,0
s896,amazon,Steve Hofstetter,,,,,,,,,,,,,,,,,0
s897,amazon,Manny Rodriguez,,,,,,,,,,,,,,,,,0
s899,amazon,Jeff Burr,,,,,,,,,,,,,,,,,0
s900,amazon,Harry S. Webb,,,,,,,,,,,,,,,,,0
s901,amazon,King Vidor,,,,,,,,,,,,,,,,,0
s902,amazon,Mark Obenhaus,,,,,,,,,,,,,,,,,0
s912,amazon,Derek Wayne Johnson,,,,,,,,,,,,,,,,,0
s917,amazon,John Ford,,,,,,,,,,,,,,,,,0
s918,amazon,Frank Borzage,,,,,,,,,,,,,,,,,0
s919,amazon,William Witney,,,,,,,,,,,,,,,,,0
s920,amazon,Uri Barbash,,,,,,,,,,,,,,,,,0
s921,amazon,Phil Rosen,,,,,,,,,,,,,,,,,0
s925,amazon,Michael J.F. Scott,,,,,,,,,,,,,,,,,0
s929,amazon,Stéphane Rybojad,,,,,,,,,,,,,,,,,0
s931,amazon,Joseph Kane,,,,,,,,,,,,,,,,,0
s932,amazon,David Allensworth, Monière,,,,,,,,,,,,,,,,1
s937,amazon,Luv Ranjan,,,,,,,,,,,,,,,,,0
s940,amazon,Kate Barker-Froyland,,,,,,,,,,,,,,,,,0
s942,amazon,Joseph Kane,,,,,,,,,,,,,,,,,0
s943,amazon,Joseph Kane,,,,,,,,,,,,,,,,,0
s944,amazon,Frank McDonald,,,,,,,,,,,,,,,,,0
s945,amazon,William Nigh,,,,,,,,,,,,,,,,,0
s946,amazon,Rowland V. Lee,,,,,,,,,,,,,,,,,0
s947,amazon,Carl Hunter,,,,,,,,,,,,,,,,,0
s948,amazon,Victor Schertzinger,,,,,,,,,,,,,,,,,0
s949,amazon,Ice-T,,,,,,,,,,,,,,,,,0
s952,amazon,Dan Wolman,,,,,,,,,,,,,,,,,0
s953,amazon,Max Ksjonda,,,,,,,,,,,,,,,,,0
s954,amazon,John Reinhardt,,,,,,,,,,,,,,,,,0
s955,amazon,Theresa Bennett,,,,,,,,,,,,,,,,,0
s956,amazon,Michael Hoffman,,,,,,,,,,,,,,,,,0
s957,amazon,Tom Vaughan,,,,,,,,,,,,,,,,,0
s962,amazon,Chris Koch,,,,,,,,,,,,,,,,,0
s968,amazon,George Erschbamer,,,,,,,,,,,,,,,,,0
s969,amazon,Vikram Phadnis,,,,,,,,,,,,,,,,,0
s970,amazon,Stuart Heisler,,,,,,,,,,,,,,,,,0
s971,amazon,Joe Dante,,,,,,,,,,,,,,,,,0
s974,amazon,David van Eyssen,,,,,,,,,,,,,,,,,0
s976,amazon,Elliott Lester,,,,,,,,,,,,,,,,,0
s977,amazon,Don McLennan,,,,,,,,,,,,,,,,,0
s978,amazon,Barnet Kellman,,,,,,,,,,,,,,,,,0
s979,amazon,Robert F. Hill & Sam Katzman, Robert F. Hill, Sam Katzman,,,,,,,,,,,,,,,1
s980,amazon,Daniel Knudsen,,,,,,,,,,,,,,,,,0
s982,amazon,Pi Ware,,,,,,,,,,,,,,,,,0
s983,amazon,Monty Miranda,,,,,,,,,,,,,,,,,0
s984,amazon,Neville Shah,,,,,,,,,,,,,,,,,0
s986,amazon,Ralph Straub, Ralph Staub,,,,,,,,,,,,,,,,1
s987,amazon,John Ferry,,,,,,,,,,,,,,,,,0
s988,amazon,Teja,,,,,,,,,,,,,,,,,0
s994,amazon,Lewis D. Collins,,,,,,,,,,,,,,,,,0
s996,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s998,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s999,amazon,John Huston,,,,,,,,,,,,,,,,,0
s1000,amazon,Jay Chapman,,,,,,,,,,,,,,,,,0
s1004,amazon,Edward F. Finney,,,,,,,,,,,,,,,,,0
s1005,amazon,Thomas Bentley,,,,,,,,,,,,,,,,,0
s1009,amazon,Robert Child,,,,,,,,,,,,,,,,,0
s1010,amazon,Robert Orlando,,,,,,,,,,,,,,,,,0
s1011,amazon,Hemant Madhukar,,,,,,,,,,,,,,,,,0
s1012,amazon,Hemant Madhukar,,,,,,,,,,,,,,,,,0
s1016,amazon,Matthew Ross,,,,,,,,,,,,,,,,,0
s1018,amazon,Cess Silvera,,,,,,,,,,,,,,,,,0
s1022,amazon,Ajay Devgn,,,,,,,,,,,,,,,,,0
s1026,amazon,Douglas Hickox,,,,,,,,,,,,,,,,,0
s1027,amazon,Roy William Neill,,,,,,,,,,,,,,,,,0
s1028,amazon,Roy William Neill,,,,,,,,,,,,,,,,,0
s1030,amazon,Vernon Snoop Robinson,,,,,,,,,,,,,,,,,0
s1031,amazon,Desmond Devenish,,,,,,,,,,,,,,,,,0
s1034,amazon,Anthony C. Ferrante,,,,,,,,,,,,,,,,,0
s1035,amazon,Anthony C. Ferrante,,,,,,,,,,,,,,,,,0
s1038,amazon,Hsin-Yen Chang,,,,,,,,,,,,,,,,,0
s1039,amazon,Jay Chapman,,,,,,,,,,,,,,,,,0
s1040,amazon,Anu Menon,,,,,,,,,,,,,,,,,0
s1043,amazon,Michael Winnick,,,,,,,,,,,,,,,,,0
s1045,amazon,Nick Bicanic, Jason Bourque,,,,,,,,,,,,,,,,1
s1046,amazon,Jagdeep Singh,,,,,,,,,,,,,,,,,0
s1047,amazon,Padmasri,,,,,,,,,,,,,,,,,0
s1048,amazon,Isaac Feder,,,,,,,,,,,,,,,,,0
s1049,amazon,Monja Art,,,,,,,,,,,,,,,,,0
s1054,amazon,Howard Avedis,,,,,,,,,,,,,,,,,0
s1056,amazon,Melissa Finell,,,,,,,,,,,,,,,,,0
s1057,amazon,Brad Silverman,,,,,,,,,,,,,,,,,0
s1059,amazon,Tayarisha Poe,,,,,,,,,,,,,,,,,0
s1062,amazon,Boaz Davidson,,,,,,,,,,,,,,,,,0
s1063,amazon,Ajay Bahl,,,,,,,,,,,,,,,,,0
s1068,amazon,Howard Bretherton,,,,,,,,,,,,,,,,,0
s1071,amazon,Alex Marengo,,,,,,,,,,,,,,,,,0
s1075,amazon,Mark Knight,,,,,,,,,,,,,,,,,0
s1077,amazon,Steven Zaillian,,,,,,,,,,,,,,,,,0
s1081,amazon,Nico Edwards,,,,,,,,,,,,,,,,,0
s1085,amazon,Rand Marsh,,,,,,,,,,,,,,,,,0
s1087,amazon,Allison Eckert,,,,,,,,,,,,,,,,,0
s1091,amazon,Stewart Wade,,,,,,,,,,,,,,,,,0
s1092,amazon,Kanak Mishra,,,,,,,,,,,,,,,,,0
s1093,amazon,Chandoo Mondeti,,,,,,,,,,,,,,,,,0
s1095,amazon,Jeffrey G. Hunt,,,,,,,,,,,,,,,,,0
s1096,amazon,Johnny Remo,,,,,,,,,,,,,,,,,0
s1097,amazon,Chioke Nassor,,,,,,,,,,,,,,,,,0
s1100,amazon,Jarett Bellucci,,,,,,,,,,,,,,,,,0
s1101,amazon,Clenét Verdi-Rose,,,,,,,,,,,,,,,,,0
s1102,amazon,John English,,,,,,,,,,,,,,,,,0
s1103,amazon,Michael Carney,,,,,,,,,,,,,,,,,0
s1105,amazon,Charles Lamont,,,,,,,,,,,,,,,,,0
s1106,amazon,Arthur Greville Collins,,,,,,,,,,,,,,,,,0
s1107,amazon,Sethuraman,,,,,,,,,,,,,,,,,0
s1108,amazon,Ryan Little,,,,,,,,,,,,,,,,,0
s1109,amazon,Siddharth Vasani,,,,,,,,,,,,,,,,,0
s1111,amazon,Sujeeth,,,,,,,,,,,,,,,,,0
s1112,amazon,Sujeeth,,,,,,,,,,,,,,,,,0
s1113,amazon,Sujeeth,,,,,,,,,,,,,,,,,0
s1114,amazon,Sujeeth,,,,,,,,,,,,,,,,,0
s1116,amazon,Milton Lage,,,,,,,,,,,,,,,,,0
s1117,amazon,Ajay Bhupathi,,,,,,,,,,,,,,,,,0
s1119,amazon,Ravi Varma,,,,,,,,,,,,,,,,,0
s1121,amazon,Steven Stainberg,,,,,,,,,,,,,,,,,0
s1125,amazon,Catherine Bainbridge, Alfonso Maiorana (Co-Director),,,,,,,,,,,,,,,,1
s1126,amazon,Nick Nanton,,,,,,,,,,,,,,,,,0
s1128,amazon,Gordon Anderson,,,,,,,,,,,,,,,,,0
s1131,amazon,Scott Sikma,,,,,,,,,,,,,,,,,0
s1133,amazon,Michael Hurst,,,,,,,,,,,,,,,,,0
s1135,amazon,Henry King,,,,,,,,,,,,,,,,,0
s1137,amazon,Joseph Kane,,,,,,,,,,,,,,,,,0
s1138,amazon,William Wyler,,,,,,,,,,,,,,,,,0
s1139,amazon,William Berke,,,,,,,,,,,,,,,,,0
s1142,amazon,Thadd Turner,,,,,,,,,,,,,,,,,0
s1144,amazon,Allan Dwan,,,,,,,,,,,,,,,,,0
s1145,amazon,Andrew Jones,,,,,,,,,,,,,,,,,0
s1146,amazon,Rob Schneider,,,,,,,,,,,,,,,,,0
s1148,amazon,Alfredo Ramos,,,,,,,,,,,,,,,,,0
s1152,amazon,Chris Gorak,,,,,,,,,,,,,,,,,0
s1153,amazon,John English,,,,,,,,,,,,,,,,,0
s1154,amazon,Robert N. Bradbury,,,,,,,,,,,,,,,,,0
s1155,amazon,Helen Hunt,,,,,,,,,,,,,,,,,0
s1164,amazon,Jodi Flynn, Brent Montgomery,,,,,,,,,,,,,,,,1
s1165,amazon,Keith Truesdell,,,,,,,,,,,,,,,,,0
s1170,amazon,John H. Auer,,,,,,,,,,,,,,,,,0
s1171,amazon,Sockeye Media LLC,,,,,,,,,,,,,,,,,0
s1173,amazon,Fred Jackman,,,,,,,,,,,,,,,,,0
s1175,amazon,Chadd Harbold,,,,,,,,,,,,,,,,,0
s1178,amazon,Jimmy Shaw,,,,,,,,,,,,,,,,,0
s1179,amazon,Stephan Blinn,,,,,,,,,,,,,,,,,0
s1182,amazon,Al Herman,,,,,,,,,,,,,,,,,0
s1184,amazon,Nathan Mowery,,,,,,,,,,,,,,,,,0
s1189,amazon,Arthur Dreifuss,,,,,,,,,,,,,,,,,0
s1190,amazon,Gary Lundgren,,,,,,,,,,,,,,,,,0
s1191,amazon,Ernesto Diaz Espinoza,,,,,,,,,,,,,,,,,0
s1194,amazon,Izhak Hanooka,,,,,,,,,,,,,,,,,0
s1195,amazon,George Marshall,,,,,,,,,,,,,,,,,0
s1196,amazon,Terry Miles,,,,,,,,,,,,,,,,,0
s1204,amazon,Edmond Goulding,,,,,,,,,,,,,,,,,0
s1208,amazon,Joseph Kane,,,,,,,,,,,,,,,,,0
s1209,amazon,Sukumar,,,,,,,,,,,,,,,,,0
s1210,amazon,Uwe Boll,,,,,,,,,,,,,,,,,0
s1211,amazon,Uwe Boll,,,,,,,,,,,,,,,,,0
s1212,amazon,Jonas Åkerlund,,,,,,,,,,,,,,,,,0
s1213,amazon,Hannes Rossacher,,,,,,,,,,,,,,,,,0
s1216,amazon,Peter Sollett,,,,,,,,,,,,,,,,,0
s1221,amazon,Max Mannix,,,,,,,,,,,,,,,,,0
s1223,amazon,Sam Wood, William Wyler,,,,,,,,,,,,,,,,1
s1224,amazon,Marjane Satrapi,,,,,,,,,,,,,,,,,0
s1225,amazon,Andy Sidaris,,,,,,,,,,,,,,,,,0
s1227,amazon,Remo Dsouza,,,,,,,,,,,,,,,,,0
s1228,amazon,Meghna Gulzar,,,,,,,,,,,,,,,,,0
s1230,amazon,Mathieu Orcel,,,,,,,,,,,,,,,,,0
s1232,amazon,Phil Rosen,,,,,,,,,,,,,,,,,0
s1240,amazon,AK. Reed Films (Amire k reed),,,,,,,,,,,,,,,,,0
s1241,amazon,AK. Reed Films  (Amire k reed),,,,,,,,,,,,,,,,,0
s1242,amazon,Philip Cook,,,,,,,,,,,,,,,,,0
s1252,amazon,Sandip Ray,,,,,,,,,,,,,,,,,0
s1253,amazon,Neville Shah,,,,,,,,,,,,,,,,,0
s1255,amazon,Gaurav Seth,,,,,,,,,,,,,,,,,0
s1256,amazon,Robert F. Hill,,,,,,,,,,,,,,,,,0
s1269,amazon,Christopher Bell,,,,,,,,,,,,,,,,,0
s1270,amazon,Murali Ramaswamy,,,,,,,,,,,,,,,,,0
s1272,amazon,Wes Miller,,,,,,,,,,,,,,,,,0
s1275,amazon,Timothy Linh Bui,,,,,,,,,,,,,,,,,0
s1277,amazon,Steven E. de Souza,,,,,,,,,,,,,,,,,0
s1278,amazon,Kirk Douglas,,,,,,,,,,,,,,,,,0
s1281,amazon,James Komach,,,,,,,,,,,,,,,,,0
s1282,amazon,Bob Clark,,,,,,,,,,,,,,,,,0
s1285,amazon,Paul Powell,,,,,,,,,,,,,,,,,0
s1292,amazon,David Holley, Deborah Cardona,,,,,,,,,,,,,,,,1
s1296,amazon,Jeff Gibbs,,,,,,,,,,,,,,,,,0
s1298,amazon,Yen Tan,,,,,,,,,,,,,,,,,0
s1300,amazon,Joe Dante,,,,,,,,,,,,,,,,,0
s1331,amazon,Sean LaFollette,,,,,,,,,,,,,,,,,0
s1336,amazon,Ritesh Batra,,,,,,,,,,,,,,,,,0
s1339,amazon,Dan Milner,,,,,,,,,,,,,,,,,0
s1340,amazon,Ash Christian,,,,,,,,,,,,,,,,,0
s1341,amazon,Rohin Venkatesan,,,,,,,,,,,,,,,,,0
s1343,amazon,Milton Lage,,,,,,,,,,,,,,,,,0
s1344,amazon,John Asher,,,,,,,,,,,,,,,,,0
s1345,amazon,Tom Tykwer,,,,,,,,,,,,,,,,,0
s1348,amazon,Eashvar Karthic,,,,,,,,,,,,,,,,,0
s1349,amazon,Eashvar Karthic,,,,,,,,,,,,,,,,,0
s1355,amazon,Adrian Cale,,,,,,,,,,,,,,,,,0
s1356,amazon,Bobby Roth,,,,,,,,,,,,,,,,,0
s1357,amazon,Uli Edel,,,,,,,,,,,,,,,,,0
s1360,amazon,Gil Cunha,,,,,,,,,,,,,,,,,0
s1364,amazon,R.S Durai Senthilkumar,,,,,,,,,,,,,,,,,0
s1368,amazon,Jim Jarmusch,,,,,,,,,,,,,,,,,0
s1369,amazon,Jan Eliasberg,,,,,,,,,,,,,,,,,0
s1371,amazon,Nicolas Breton,,,,,,,,,,,,,,,,,0
s1372,amazon,Spike Lee,,,,,,,,,,,,,,,,,0
s1373,amazon,Victor Halperin,,,,,,,,,,,,,,,,,0
s1376,amazon,Alex Gibney,,,,,,,,,,,,,,,,,0
s1377,amazon,Philippe Lefebvre,,,,,,,,,,,,,,,,,0
s1378,amazon,Prosit Roy,,,,,,,,,,,,,,,,,0
s1381,amazon,Michael Moore,,,,,,,,,,,,,,,,,0
s1382,amazon,Carl Pierson,,,,,,,,,,,,,,,,,0
s1383,amazon,Carl Pierson,,,,,,,,,,,,,,,,,0
s1384,amazon,Robert Connolly,,,,,,,,,,,,,,,,,0
s1385,amazon,William Beaudine,,,,,,,,,,,,,,,,,0
s1386,amazon,James Erskine,,,,,,,,,,,,,,,,,0
s1389,amazon,Eugenio Martin,,,,,,,,,,,,,,,,,0
s1393,amazon,Anees Bazmee,,,,,,,,,,,,,,,,,0
s1394,amazon,Sanjay Leela Bhansali,,,,,,,,,,,,,,,,,0
s1396,amazon,David Albala,,,,,,,,,,,,,,,,,0
s1397,amazon,David Albala,,,,,,,,,,,,,,,,,0
s1399,amazon,Anand Ranga,,,,,,,,,,,,,,,,,0
s1404,amazon,Samuel Brownfield,,,,,,,,,,,,,,,,,0
s1406,amazon,Sam Wood,,,,,,,,,,,,,,,,,0
s1408,amazon,K. Bhagyaraj,,,,,,,,,,,,,,,,,0
s1411,amazon,Paul Fleming,,,,,,,,,,,,,,,,,0
s1412,amazon,Glenn Jordan,,,,,,,,,,,,,,,,,0
s1416,amazon,Roger Young,,,,,,,,,,,,,,,,,0
s1417,amazon,John Burgess,,,,,,,,,,,,,,,,,0
s1418,amazon,Rowland V. Lee,,,,,,,,,,,,,,,,,0
s1422,amazon,Henderson Maddox,,,,,,,,,,,,,,,,,0
s1425,amazon,Eric Quizon,,,,,,,,,,,,,,,,,0
s1426,amazon,D.W. Griffith,,,,,,,,,,,,,,,,,0
s1430,amazon,Seth Breedlove,,,,,,,,,,,,,,,,,0
s1431,amazon,Boris Ivanov,,,,,,,,,,,,,,,,,0
s1432,amazon,Leon Leonard,,,,,,,,,,,,,,,,,0
s1433,amazon,Albert Pyun,,,,,,,,,,,,,,,,,0
s1434,amazon,Tim Gray,,,,,,,,,,,,,,,,,0
s1436,amazon,Luis Puenzo,,,,,,,,,,,,,,,,,0
s1437,amazon,Stanley Kramer,,,,,,,,,,,,,,,,,0
s1439,amazon,Lisa Klein, Doug Blush,,,,,,,,,,,,,,,,1
s1440,amazon,M.D. Sridhar,,,,,,,,,,,,,,,,,0
s1441,amazon,M.D. Sridhar,,,,,,,,,,,,,,,,,0
s1442,amazon,Simon Pike,,,,,,,,,,,,,,,,,0
s1444,amazon,Stuart McDonald,,,,,,,,,,,,,,,,,0
s1445,amazon,Stephen Sommers,,,,,,,,,,,,,,,,,0
s1446,amazon,J.J. Johnson,,,,,,,,,,,,,,,,,0
s1452,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1454,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1455,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1456,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1457,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1458,amazon,Cannis Holder,,,,,,,,,,,,,,,,,0
s1462,amazon,John Hussey,,,,,,,,,,,,,,,,,0
s1463,amazon,Sona Jho,,,,,,,,,,,,,,,,,0
s1464,amazon,John Hussey,,,,,,,,,,,,,,,,,0
s1465,amazon,Sona Jho,,,,,,,,,,,,,,,,,0
s1466,amazon,Herbert Wilcox,,,,,,,,,,,,,,,,,0
s1471,amazon,Nitin Kakkar,,,,,,,,,,,,,,,,,0
s1472,amazon,Anand Shankar,,,,,,,,,,,,,,,,,0
s1473,amazon,Ida Lupino, Elmer Clifton,,,,,,,,,,,,,,,,1
s1474,amazon,Jay Craven,,,,,,,,,,,,,,,,,0
s1475,amazon,David Hartford,,,,,,,,,,,,,,,,,0
s1477,amazon,Danny Phillips,,,,,,,,,,,,,,,,,0
s1479,amazon,Hemant Madhukar,,,,,,,,,,,,,,,,,0
s1480,amazon,Hemant Madhukar,,,,,,,,,,,,,,,,,0
s1481,amazon,Sam Firstenberg,,,,,,,,,,,,,,,,,0
s1482,amazon,Andrew Green,,,,,,,,,,,,,,,,,0
s1484,amazon,Mark L. Lester,,,,,,,,,,,,,,,,,0
s1485,amazon,Sidney Lumet,,,,,,,,,,,,,,,,,0
s1486,amazon,W. Merle Connell,,,,,,,,,,,,,,,,,0
s1487,amazon,Shinpei Miyashita,,,,,,,,,,,,,,,,,0
s1488,amazon,Shinpei Miyashita,,,,,,,,,,,,,,,,,0
s1489,amazon,Mickey Blaine,,,,,,,,,,,,,,,,,0
s1492,amazon,Nick Thune,,,,,,,,,,,,,,,,,0
s1493,amazon,Scott Moran,,,,,,,,,,,,,,,,,0
s1496,amazon,Jay Chapman,,,,,,,,,,,,,,,,,0
s1498,amazon,Cosmo Segurson,,,,,,,,,,,,,,,,,0
s1499,amazon,K. Selvaraghavan,,,,,,,,,,,,,,,,,0
s1503,amazon,Harry Horner, John Beal,,,,,,,,,,,,,,,,1
s1505,amazon,Norman McLeod,,,,,,,,,,,,,,,,,0
s1506,amazon,Rocky Lang,,,,,,,,,,,,,,,,,0
s1508,amazon,Nenshad H. Karbhari,,,,,,,,,,,,,,,,,0
s1509,amazon,Wallace Fox,,,,,,,,,,,,,,,,,0
s1510,amazon,Not Available,,,,,,,,,,,,,,,,,0
s1511,amazon,Not Available,,,,,,,,,,,,,,,,,0
s1512,amazon,Not Available,,,,,,,,,,,,,,,,,0
s1515,amazon,Jayesh Pradhan,,,,,,,,,,,,,,,,,0
s1516,amazon,Howard Bretherton,,,,,,,,,,,,,,,,,0
s1521,amazon,Joe Pontecorvo,,,,,,,,,,,,,,,,,0
s1527,amazon,Felix Limardo,,,,,,,,,,,,,,,,,0
s1528,amazon,Joe Carnahan,,,,,,,,,,,,,,,,,0
s1531,amazon,Vikram Kumar,,,,,,,,,,,,,,,,,0
s1532,amazon,Dilip Naik,,,,,,,,,,,,,,,,,0
s1533,amazon,Nag Ashwin,,,,,,,,,,,,,,,,,0
s1534,amazon,Krish Jagarlamudi,,,,,,,,,,,,,,,,,0
s1537,amazon,William Nigh,,,,,,,,,,,,,,,,,0
s1538,amazon,Jay Chapman,,,,,,,,,,,,,,,,,0
s1541,amazon,Frank McDonald,,,,,,,,,,,,,,,,,0
s1543,amazon,Irving Schwartz,,,,,,,,,,,,,,,,,0
s1544,amazon,Sherri L. VandenAkker,,,,,,,,,,,,,,,,,0
s1546,amazon,Tonino Valerii,,,,,,,,,,,,,,,,,0
s1548,amazon,Gregory Lacava,,,,,,,,,,,,,,,,,0
s1552,amazon,Amir Bar-Lev,,,,,,,,,,,,,,,,,0
s1556,amazon,Mark Robson,,,,,,,,,,,,,,,,,0
s1557,amazon,Gilbert Cates,,,,,,,,,,,,,,,,,0
s1558,amazon,Anne Le Ny, Luc Béraud,,,,,,,,,,,,,,,,1
s1560,amazon,Yvan Attal,,,,,,,,,,,,,,,,,0
s1561,amazon,Prabhakar Meena Bhaskar Pant,,,,,,,,,,,,,,,,,0
s1564,amazon,Martín Deus,,,,,,,,,,,,,,,,,0
s1568,amazon,Charles Barton,,,,,,,,,,,,,,,,,0
s1569,amazon,George P. Quigley,,,,,,,,,,,,,,,,,0
s1572,amazon,Satish Rajwade,,,,,,,,,,,,,,,,,0
s1573,amazon,Chip Hale,,,,,,,,,,,,,,,,,0
s1574,amazon,Simerjit Singh,,,,,,,,,,,,,,,,,0
s1576,amazon,William Nigh,,,,,,,,,,,,,,,,,0
s1578,amazon,Frank McDonald,,,,,,,,,,,,,,,,,0
s1580,amazon,Don Hartman,,,,,,,,,,,,,,,,,0
s1581,amazon,Kreeti Gogia,,,,,,,,,,,,,,,,,0
s1586,amazon,Ashok Reddy,,,,,,,,,,,,,,,,,0
s1591,amazon,Test Director,,,,,,,,,,,,,,,,,0
s1592,amazon,Richard Lester,,,,,,,,,,,,,,,,,0
s1593,amazon,Todd Newman,,,,,,,,,,,,,,,,,0
s1594,amazon,Chuan Lu,,,,,,,,,,,,,,,,,0
s1598,amazon,Pudovkin,,,,,,,,,,,,,,,,,0
s1600,amazon,Arthur van Merwijk,,,,,,,,,,,,,,,,,0
s1604,amazon,Arthur van Merwijk,,,,,,,,,,,,,,,,,0
s1609,amazon,Arthur van Merwijk,,,,,,,,,,,,,,,,,0
s1613,amazon,Joseph Ebanks,,,,,,,,,,,,,,,,,0
s1614,amazon,Jason Holmes,,,,,,,,,,,,,,,,,0
s1615,amazon,Nicole Conn,,,,,,,,,,,,,,,,,0
s1616,amazon,Michael Parkhurst,,,,,,,,,,,,,,,,,0
s1618,amazon,Ari Selinger,,,,,,,,,,,,,,,,,0
s1619,amazon,Michael Damian,,,,,,,,,,,,,,,,,0
s1620,amazon,William Nigh,,,,,,,,,,,,,,,,,0
s1623,amazon,Les Anas,,,,,,,,,,,,,,,,,0
s1624,amazon,Les Anas,,,,,,,,,,,,,,,,,0
s1626,amazon,Nelson Venkatesan,,,,,,,,,,,,,,,,,0
s1627,amazon,Graham Theakston,,,,,,,,,,,,,,,,,0
s1640,amazon,Harold Trompetero,,,,,,,,,,,,,,,,,0
s1648,amazon,Dewey Allen,,,,,,,,,,,,,,,,,0
s1649,amazon,Michael DeGrazier,,,,,,,,,,,,,,,,,0
s1650,amazon,Mukul Abhyankar,,,,,,,,,,,,,,,,,0
s1654,amazon,Nathan Clarkson,,,,,,,,,,,,,,,,,0
s1655,amazon,William Beaudine,,,,,,,,,,,,,,,,,0
s1656,amazon,Richard Gabai,,,,,,,,,,,,,,,,,0
s1657,amazon,Megan Griffiths,,,,,,,,,,,,,,,,,0
s1658,amazon,Johan Nijenhuis,,,,,,,,,,,,,,,,,0
s1660,amazon,William Berke, William A. Berke,,,,,,,,,,,,,,,,1
s1663,amazon,Ivan Nagy,,,,,,,,,,,,,,,,,0
s1665,amazon,John Francis Dillon,,,,,,,,,,,,,,,,,0
s1666,amazon,Arthur van Merwijk,,,,,,,,,,,,,,,,,0
s1672,amazon,Seth Barrish,,,,,,,,,,,,,,,,,0
s1675,amazon,William Dear,,,,,,,,,,,,,,,,,0
s1677,amazon,Vinod Anantoju,,,,,,,,,,,,,,,,,0
s1679,amazon,Don Sperling,,,,,,,,,,,,,,,,,0
s1680,amazon,Manny Rodriguez,,,,,,,,,,,,,,,,,0
s1681,amazon,Manny Rodriguez,,,,,,,,,,,,,,,,,0
s1684,amazon,Barry Bowles,,,,,,,,,,,,,,,,,0
s1685,amazon,Rupert Julian, Eric von Stroheim,,,,,,,,,,,,,,,,1
