show_id,titulo,director,elenco,anio,clasificacion,duracion,plataforma,genero,codireccion,elenco_oscar,elenco_gg,punt_media
ns6237,Barbie in Princess Power,Zeke Norton,"Kelly Sheridan, Britt Irvin, Michael Kopsa, Rebecca Husain, Kira Tozer",2015,TV-Y,74,netflix,Children & Family Movies,0,0,0,3.4881818181818183
ns6238,Barbie in Rock 'N Royals,Karen J. Lloyd,"Kelly Sheridan, Chiara Zanni, Bethany Brown, Devyn Dalton, Michael Dobson, Brynna Drummond, Rachel Harrison, Alessandro Juliani, Peter Kelamis, Omari Newton, Ingrid Nilson, Nicole Oliver, Shaun Smyth, Kira Tozer",2015,TV-Y,83,netflix,Children & Family Movies,0,0,0,3.5292397660818713
ns6239,Barbie Star Light Adventure,"Andrew Tan, Michael Goguen","Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler, Dwight Schultz, Ben Bledsoe, Jonathan Lipow, Lucien Dodge, Laura Post",2016,TV-Y,79,netflix,Children & Family Movies,1,0,0,3.581135902636917
ns6240,Barbie: A Fairy Secret,William Lau,"Diana Kaarina, Adrian Petriw, Britt Irvin, Cassandra Morris, Kate Higgins, Silvio Pollio, Brittney Wilson, Alexandra Carter, Nicole Oliver, Barbara Tyson",2010,TV-Y7,72,netflix,Children & Family Movies,0,0,0,3.5158227848101267
ns6241,Barbie: Princess Charm School,Ezekiel Norton,"Diana Kaarina, Morwenna Banks, Nicole Oliver, Brittney Wilson, Ali Liebert, Shannon Chan-Kent, Madeleine Peters, Cathy Weseluck, Ellen Kennedy, Vincent Tong, Derek Waters, Brian Drummond, Tabitha St. Germain, Bethany Brown, Miranda Nolte, Kelly Metzger, Kazumi Evans, Anna Cummer",2011,TV-Y,80,netflix,Children & Family Movies,0,0,0,3.58
ns6242,Barbie: Spy Squad,Conrad Helten,"Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Elizabeth Irving, Brian Dobson, Rebecca Husain, Cathy Weseluck",2016,TV-Y,75,netflix,Children & Family Movies,0,0,0,3.480855855855856
ns6243,Barbie: The Princess & the Popstar,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie",2012,TV-Y,75,netflix,Children & Family Movies,0,0,0,3.570627802690583
ns6244,Barbie: Video Game Hero,"Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper",2017,TV-Y,72,netflix,Children & Family Movies,1,0,0,3.513485477178423
ns6245,Barely Lethal,Kyle Newman,"Hailee Steinfeld, Jessica Alba, Samuel L. Jackson, Sophie Turner, Dove Cameron, Toby Sebastian, Gabriel Basso, Thomas Mann, Rachael Harris, Dan Fogler, Steve-O, Rob Huebel, Finesse Mitchell, Jaime King",2015,PG-13,99,netflix,Action-Adventure,0,0,0,3.56
ns6246,Barrio Universitario,Esteban Vidal,"Fabrizio Copano, Rodrigo Salinas, Pedro Ruminot, Sergio Freire, Juanita Ringeling, Alessandra Denegri, Luis Dubó, Felipe Avello",2013,TV-14,91,netflix,Comedy,0,0,0,3.5894736842105264
ns6247,Barsaat,Rajkumar Santoshi,"Twinkle Khanna, Bobby Deol, Danny Denzongpa, Raj Babbar, Ashwin Kaushal, Mukesh Khanna, Harish Patel",1995,TV-PG,166,netflix,Action-Adventure,0,0,0,3.472286374133949
ns6248,BASEketball,David Zucker,"Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn",1998,R,103,netflix,Comedy,0,1,0,3.5033185840707963
ns6249,Basic Instinct,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky",1992,R,128,netflix,Classic Movies,0,0,0,3.5961123110151187
ns6252,Bathtubs Over Broadway,Dava Whisenant,Steve Young,2018,PG-13,87,netflix,Documentary,0,0,0,3.6273684210526316
ns6255,Bawarchi,Hrishikesh Mukherjee,"Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal",1972,TV-PG,125,netflix,Classic Movies,0,0,0,3.513592233009709
ns6256,Bazaar,Sagar Sarhadi,"Farooq Shaikh, Smita Patil, Naseeruddin Shah, Bharat Kapoor, Supriya Pathak, Rita Rani Kaul, Malika",1982,TV-14,121,netflix,Drama,0,0,0,3.4659574468085106
ns6257,Be Here Now,Lilibet Foster,Andy Whitfield,2015,TV-MA,110,netflix,Documentary,0,0,0,3.591451292246521
ns6258,Be Somebody,Joshua Caldwell,"Matthew Espinosa, Sarah Jeffery, Allison Paige, Tava Smiley, Caitlin Keats, LaMonica Garrett, Mahaley Patel, Mason McCulley, Liana Ramirez",2016,PG,88,netflix,Comedy,0,0,0,3.5807174887892375
ns6261,Bean: The Ultimate Disaster Movie,Mel Smith,"Rowan Atkinson, Peter MacNicol, John Mills, Pamela Reed, Harris Yulin, Burt Reynolds, Larry Drake, Danny Goldring, Johnny Galecki, Chris Ellis, Andrew Lawrence, Peter Egan, Peter Capaldi, June Brown, Peter James, Sandra Oh",1997,PG-13,89,netflix,Comedy,0,0,0,3.5094142259414225
ns6267,Beavis and Butt-head Do America,Mike Judge,"Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman, Robert Stack, Jacqueline Barba, Pamela Blair, Eric Bogosian, Kristofor Brown, Tony Darling, David Letterman",1996,PG-13,81,netflix,Comedy,0,0,0,3.5023201856148494
ns6268,Bebe's Kids,Bruce W. Smith,"Faizon Love, Vanessa Bell Calloway, Wayne Collins, Jonell Green, Marques Houston, Tone-Loc, Myra J., Nell Carter",1992,PG-13,73,netflix,Comedy,0,0,0,3.509183673469388
ns6269,Because of Soccer,"Agasyah Karim, Khalid Kashogi","Herjunot Ali, Winky Wiryawan, Erly Ashy, Laura Basuki, Tarzan, Aida Nurmala, Otto Djauhari, Indra Herlambang",2008,TV-14,75,netflix,Comedy,1,0,0,3.5381263616557734
ns6270,Because We're Heading Out,Khaled El Halafawy,"Hassan El Raddad, Emy Samir Ghanim, Bayyumi Fuad, Taher Abu Lela, Nesreen Ameen, Mourad Makram, Diaa El-Merghani, Juditta Salem-Wolff",2016,TV-14,99,netflix,Comedy,0,0,0,3.5052966101694913
ns6271,Becoming Jane,Julian Jarrold,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Laurence Fox, Ian Richardson",2007,PG-13,121,netflix,Drama,0,1,0,3.518828451882845
ns6272,Bedtime Stories,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",2008,PG,100,netflix,Children & Family Movies,0,0,0,3.5104166666666665
ns6273,Before the Flood,Fisher Stevens,Leonardo DiCaprio,2016,PG,97,netflix,Documentary,0,0,1,3.491089108910891
ns6275,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,Todrick Hall,2017,TV-MA,100,netflix,Documentary,0,0,0,3.612704918032787
ns6278,Beiimaan Love,Rajeev Chaudhari,"Sunny Leone, Rajneesh Duggal, Rajeev Verma, Daniel Weber, Yuvraj Siddharth Singh, Ziesha Nancy",2016,TV-MA,115,netflix,Drama,0,0,0,3.4426877470355732
ns6279,Being AP,Anthony Wonke,Tony McCoy,2015,TV-14,99,netflix,Documentary,0,0,0,3.6036217303822937
ns6281,Below Her Mouth,April Mullen,"Erika Linder, Natalie Krill, Sebastian Pigott, Mayko Nguyen, Tommie-Amber Pirie, Melanie Leishman, Andrea Stefancikova, Daniela Barbosa",2016,TV-MA,91,netflix,Drama,0,0,0,3.5542035398230087
ns6283,Beneath the Leaves,Adam Marino,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Paul Sorvino, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams",2019,TV-MA,90,netflix,Independent Movies,0,0,0,3.562098501070664
ns6284,Benji: Off the Leash,Joe Camp,"Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson",2004,PG,100,netflix,Children & Family Movies,0,0,0,3.50836820083682
ns6285,Benji's Very Own Christmas Story,Joe Camp,"Ron Moody, Patsy Garrett, Cynthia Smith",1978,TV-G,25,netflix,Children & Family Movies,0,1,0,3.5545454545454547
ns6286,Berlin Kaplani,Hakan Algül,"Ata Demirer, Necati Bilgiç, Tarık Ünlüoğlu, Özlem Türkad, Nihal Yalçın, Cemil Özbayer, Cengiz Bozkurt, Orhan Güner, Mert Aran",2012,TV-14,99,netflix,Comedy,0,0,0,3.5
ns6288,Best Neighbors,Tamer Bassiouni,"Sameh Hussain, Menna Arafa, Merna al-Mohandes",2014,TV-14,98,netflix,Comedy,0,0,0,3.6006564551422318
ns6289,Betting on Zero,Ted Braun,William Ackman,2017,TV-PG,104,netflix,Documentary,0,0,0,3.502028397565923
ns6290,Bewafaa,Dharmesh Darshan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali, Supriya Pathak, Raj Premi, Supriya Karnik",2005,TV-PG,149,netflix,Drama,0,0,0,3.4435318275154003
ns6291,Bewildered Bolbol,Khaled Marei,"Ahmed Helmy, Zeina, Shery Adel, Emy Samir Ghanim, Yousef Fawzy, Yasser El Tobgy, Wael Sami, Maryam Saleh",2010,TV-14,112,netflix,Comedy,0,0,0,3.472795497185741
ns6293,Beyond All Boundaries,Sushrut Jain,Kunal Nayyar,2013,TV-14,98,netflix,Documentary,0,0,0,3.62970297029703
ns6294,Beyond the Clouds,Majid Majidi,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada, Tannishtha Chatterjee, Shashank Shende, Hema Singh, Akash Gopal",2018,TV-14,120,netflix,Drama,0,0,0,3.498015873015873
ns6297,Bhagam Bhag,Priyadarshan,"Akshay Kumar, Govinda, Lara Dutta, Paresh Rawal, Rajpal Yadav, Jackie Shroff, Arbaaz Khan, Tanushree Dutta, Asrani, Shakti Kapoor",2006,TV-14,151,netflix,Comedy,0,0,0,3.5492813141683777
ns6299,Bhool Bhulaiyaa,Priyadarshan,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja, Paresh Rawal, Rajpal Yadav, Manoj Joshi, Asrani, Vikram Gokhale, Rasika Joshi",2007,TV-14,148,netflix,Drama,0,0,0,3.4698189134808852
ns6300,Bhoot,Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha, Fardeen Khan, Victor Banerjee, Tanuja, Seema Biswas",2003,TV-MA,114,netflix,Horror,0,0,0,3.577800829875519
ns6301,Bhouri,Jasbir Bijendra Bhati,"Raghuvir Yadav, Masha Paur, Mohan Joshi, Manoj Joshi, Mukesh Tiwari, Shakti Kapoor, Sitaram Panchal, Kunika Lall",2017,TV-14,123,netflix,Drama,0,0,0,3.5478515625
ns6303,Big Bear,Joey Kern,"Joey Kern, Adam Brody, Zachary Knighton, Tyler Labine, Pablo Schreiber, Toby Huss, Heidi Heaslet, Ahna O'Reilly",2017,TV-MA,87,netflix,Comedy,0,0,0,3.470707070707071
ns6304,Big Daddy,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson",1999,PG-13,93,netflix,Comedy,0,0,0,3.4483471074380163
ns6306,Big Fat Liar,Shawn Levy,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer, Donald Faison, Sandra Oh, Russell Hornsby, Michael Bryan French, Christine Tucci, Lee Majors, John Cho",2002,PG,88,netflix,Children & Family Movies,0,0,0,3.4693654266958425
ns6307,Big Kill,Scott Martin,"Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth McLaughlin, Stephanie Beran, K.C. Clyde, Michael Paré",2018,R,126,netflix,Action-Adventure,0,0,0,3.5363070539419086
ns6308,Big Time,Kaspar Astrup Schröder,Bjarke Ingels,2017,TV-MA,90,netflix,Documentary,0,0,0,3.480132450331126
ns6309,Bigger Fatter Liar,Ron Oliver,"Ricky Garcia, Jodelle Ferland, Barry Bostwick, Fiona Vroom, Kevin O'Grady, Karen Holness",2017,PG,95,netflix,Children & Family Movies,0,0,0,3.5458422174840085
ns6310,Biggie & Tupac,Nick Broomfield,Nick Broomfield,2002,R,108,netflix,Documentary,0,0,0,3.4956989247311827
ns6311,Bill Burr: Let It Go,Shannon Hartman,Bill Burr,2010,NR/Sin clasificacion,65,netflix,Stand-Up Comedy,0,0,0,3.511467889908257
ns6312,Billy Elliot,Stephen Daldry,"Jamie Bell, Gary Lewis, Stuart Wells, Billy Fane, Colin MacLachlan, Nicola Blackwell, Carol McGuigan, Joe Renton, Janine Birkett, Charlie Hardwick, Mike Elliot, Jean Heywood, Jamie Draven, Julie Walters, Trevor Fox, Adam Cooper",2000,R,110,netflix,Drama,0,0,0,3.4785714285714286
ns6313,Billy Graham: An Extraordinary Journey,"Vonda Harrell, Daniel Camenisch","Billy Graham, Jeff Hoyt, Tom Brokaw, Greta Van Susteren, Diane Sawyer, Larry King, George Bush Sr., George W. Bush, Bill Clinton, Franklin Graham",2018,TV-PG,66,netflix,Documentary,1,0,0,3.4779559118236474
ns6314,Bilu Rakkhosh,Indrasis Acharya,"Joy Sengupta, Koneenica Banerjee, Kanchana Moitra, Pradip Mukherjee",2017,TV-MA,127,netflix,Drama,0,0,0,3.470817120622568
ns6315,Bioscope,"Gajendra Ahire, Viju Mane, Girish Mohite, Ravi Jadhav","Nina Kulkarni, Suhas Palshikar, Kushal Badrike, Spruha Joshi, Mangesh Desai, Smita Tambe, Veena Jamkar, Sandeep Khare",2015,TV-14,131,netflix,Drama,1,0,0,3.5631578947368423
ns6316,Birthmarked,Emanuel Hoss-Desmarais,"Toni Collette, Matthew Goode, Andreas Apergis, Michael Smiley, Fionnula Flanagan, Suzanne Clément, Jordan Poole, Megan O'Kelly, Anton Gillis-Adelman, Tyrone Benskin, Vincent Hoss-Desmarais",2018,TV-MA,88,netflix,Comedy,0,0,0,3.554112554112554
ns6317,Bitch,Marianna Palka,"Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino, Rio Mangini, Jason Maybaum, Kingston Foster, Arielle Kebbel, Martin Starr, Roger Guenveur Smith, Caroline Aaron, Bill Smitrovich",2017,R,97,netflix,Comedy,0,0,0,3.5286806883365203
ns6318,Bitcoin Heist,Ham Tran,"Kate Nhung, Thanh Pham, Petey Majik Nguyen, Suboi, Jayvee Mai The Hiep, Lam Thanh My",2016,TV-14,116,netflix,Action-Adventure,0,0,0,3.5081135902636915
ns6321,Bittoo Boss,Supavitra Babul,"Pulkit Samrat, Ashok Pathak, Tanvir Singh, Amita Pathak, Sunil Shetty, Rajendra Sethi, Mohan Kapoor",2012,TV-14,117,netflix,Comedy,0,0,0,3.6214859437751006
ns6322,Black & Privileged: Volume 1,Mark Harris,"Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II",2019,TV-MA,79,netflix,Drama,0,0,0,3.48109243697479
ns6323,Black Hawk Down,Ridley Scott,"Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana, William Fichtner, Ewen Bremner, Sam Shepard, Gabriel Casseus, Kim Coates, Hugh Dancy, Ron Eldard, Ioan Gruffudd, Tom Guiry, Charlie Hofheimer, Danny Hoch, Jason Isaacs, Zeljko Ivanek, Glenn Morshower, Jeremy Piven, Brendan Sexton III",2001,R,144,netflix,Action-Adventure,0,0,0,3.490253411306043
ns6326,Black Panther,Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Sterling K. Brown, Angela Bassett, Forest Whitaker, Andy Serkis, Florence Kasumba, John Kani, David S. Lee, Stan Lee",2018,PG-13,135,netflix,Action-Adventure,0,0,0,3.528397565922921
ns6327,Black Site Delta,Jesse Gustafson,"Cam Gigandet, Teri Reeves, Michael Dale, Dion Mucciacito, Casey Hendershot, Benjamin Charles Watson, John Brodsky, Arash Mokhtar",2017,TV-MA,88,netflix,Action-Adventure,0,0,0,3.6222444889779557
ns6328,Black Snake Moan,Craig Brewer,"Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson, John Cothran, David Banner, Michael Raymond-James, Adriane Lenox, Kim Richards, Neimus K. Williams",2007,R,116,netflix,Drama,0,0,0,3.457792207792208
ns6329,Black Snow,Martin Hodara,"Ricardo Darín, Leonardo Sbaraglia, Laia Costa, Federico Luppi, Dolores Fonzi, Andrés Herrera",2017,TV-MA,91,netflix,Drama,0,0,0,3.616533864541833
ns6331,Blackway,Daniel Alfredson,"Anthony Hopkins, Julia Stiles, Alexander Ludwig, Ray Liotta, Hal Holbrook, Lochlyn Munro, Steve Bacic, Aaron Pearl, Aleks Paunovic",2015,PG-13,90,netflix, Thriller,0,0,0,3.6030534351145036
ns6332,Blaze,Ethan Hawke,"Benjamin Dickey, Alia Shawkat, Josh Hamilton, Charlie Sexton, Sam Rockwell, Wyatt Russell, Steve Zahn, Kris Kristofferson, Richard Linklater, David Kallaway, Ritchie Montgomery",2018,R,129,netflix,Drama,0,0,0,3.489517819706499
ns6333,Bleed for This,Ben Younger,"Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds, Ted Levine, Jordan Gelber, Amanda Clayton, Daniel Sauli, Christine Evangelista, Tina Casciani",2016,R,120,netflix,Drama,0,0,0,3.5258264462809916
ns6334,Blinky Bill: The Movie,Deane Taylor,"Ryan Kwanten, Rufus Sewell, Toni Collette, Robin McLeavy, David Wenham, Barry Humphries, Richard Roxburgh, Deborah Mailman, Barry Otto",2015,PG,91,netflix,Children & Family Movies,0,0,0,3.4778225806451615
ns6335,Blockbuster,July Hygreck,"Syrus Shahidi, Lionel Abelanski, Charlotte Gabris, Tom Hygreck, Sylvain Quimene, Laura Boujenah, Foed Amara",2017,TV-MA,85,netflix,Comedy,0,0,0,3.530982905982906
ns6337,Blood Father,Jean-François Richet,"Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks, William H. Macy, Miguel Sandoval, Dale Dickey, Richard Cabral, Daniel Moncada, Ryan Dorsey",2016,R,88,netflix,Action-Adventure,0,0,0,3.5473790322580645
ns6338,Blow,Ted Demme,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths, Paul Reubens, Jordi Mollà, Cliff Curtis, Miguel Sandoval, Ethan Suplee, Ray Liotta",2001,R,123,netflix,Drama,0,0,0,3.6447368421052633
ns6339,Blue Is the Warmest Color,Abdellatif Kechiche,"Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche, Aurélien Recoing, Catherine Salée, Benjamin Siksou, Mona Walravens, Alma Jodorowsky, Jérémie Laheurte, Anne Loiret, Benoît Pilot, Sandor Funtek, Fanny Maurin",2013,NC-17,180,netflix,Drama,0,0,0,3.458064516129032
ns6340,Blue Jasmine,Woody Allen,"Cate Blanchett, Sally Hawkins, Alec Baldwin, Louis C.K., Bobby Cannavale, Andrew Dice Clay, Peter Sarsgaard, Michael Stuhlbarg, Tammy Blanchard, Max Casella, Alden Ehrenreich",2013,PG-13,98,netflix,Comedy,0,0,0,3.4680851063829787
ns6341,Blue Mountain State: The Rise of Thadland,Lev L. Spiro,"Alan Ritchson, Darin Brooks, James Cade, Rob Ramsay, Chris Romano, Frankie Shaw, Omari Newton, Ed Marinaro, Dhani Jones, Ed Amatrudo, Jimmy Tatro",2016,R,90,netflix,Comedy,0,0,0,3.4815618221258133
ns6343,Blue Ruin,Jeremy Saulnier,"Macon Blair, Devin Ratray, Amy Hargreaves, Kevin Kolack, Eve Plumb, David W. Thompson, Brent Werzner, Stacy Rock, Sidné Anderson, Sandy Barnett, Bonnie Johnson",2013,R,90,netflix,Independent Movies,0,0,0,3.528169014084507
ns6344,Blue Streak,Les Mayfield,"Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle, Nicole Ari Parker, Graham Beckel, Robert Miranda, Olek Krupa, Saverio Guerra, Richard C. Sarafian, William Forsythe",1999,PG-13,94,netflix,Action-Adventure,0,0,0,3.5805168986083498
ns6345,Blue Valentine,Derek Cianfrance,"Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman, Mike Vogel, Ben Shenkman, Jen Jones, Maryann Plunkett, Marshall Johnson, James Benatti, Barbara Troy, Carey Westbrook, Enid Graham",2010,R,112,netflix,Drama,0,0,0,3.496828752642706
ns6347,Bob Lazar: Area 51 & Flying Saucers,Jeremy Kenyon Lockyer Corbell,Robert Lazar,2018,TV-MA,97,netflix,Documentary,0,0,0,3.576419213973799
ns6349,Bob's Broken Sleigh,Jay Surridge,"Cole Howard, Bruce Greenwood, Victor Garber, Michael Adamthwaite, Raini Rodriguez, Colin Murdock, Maryke Hendrikse, Sam Vincent, Gabe Khouth",2015,TV-G,47,netflix,Children & Family Movies,0,0,0,3.6150870406189557
ns6350,Bobbi Jene,Elvira Lind,Bobbi Jene Smith,2017,TV-MA,99,netflix,Documentary,0,0,0,3.5838445807770962
ns6351,Bobby,Raj Kapoor,"Rishi Kapoor, Dimple Kapadia, Pran, Prem Nath, Sonia Sahni, Durga Khote, Aruna Irani, Prem Chopra, Farida Jalal",1973,TV-14,168,netflix,Classic Movies,0,0,0,3.5487551867219915
ns6352,Bobby Robson: More Than a Manager,"Gabriel Clarke, Torquil Jones",Bobby Robson,2018,TV-14,99,netflix,Documentary,1,0,0,3.5718503937007875
ns6354,Bokeh,"Geoffrey Orthwein, Andrew Sullivan","Maika Monroe, Matt O'Leary, Arnar Jónsson, Gunnar Helgason, Berglind Rós Sigurðardóttir",2017,TV-14,92,netflix,Drama,1,0,0,3.5380434782608696
ns6355,Bolt,"Byron Howard, Chris Williams","John Travolta, Miley Cyrus, Susie Essman, Mark Walton, Malcolm McDowell, James Lipton, Greg Germann, Diedrich Bader, Nick Swardson, J.P. Manoux, Dan Fogelman, Kari Wahlgren, Chloë Grace Moretz, Randy Savage, Ronn Moss, John DiMaggio, Daran Norris, Jeff Bennett, Brian Stepanek, Todd Cummings",2008,PG,99,netflix,Children & Family Movies,1,0,0,3.5301455301455302
ns6356,Bombshell: The Hedy Lamarr Story,Alexandra Dean,Hedy Lamarr,2017,TV-14,89,netflix,Documentary,0,0,0,3.5759219088937093
ns6357,Bon Bini Holland,Jelle de Jonge,"Jandino Asporaat, Liliana de Vries, Teun Kuilboer, Sergio IJssel, Dennis Rudge, Alpha Oumar Barry, Phi Nguyen",2015,TV-MA,88,netflix,Comedy,0,0,0,3.4979757085020244
ns6359,Bonnie and Clyde,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman, Estelle Parsons, Denver Pyle, Dub Taylor, Evans Evans, Gene Wilder",1967,R,111,netflix,Action-Adventure,0,1,0,3.502895752895753
ns6360,Boom,Kaizad Gustad,"Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani",2003,TV-MA,79,netflix,Action-Adventure,0,0,0,3.497005988023952
ns6363,Born Strong,"Gary Cohen, Ross Hockrow","Eddie Hall, Hafþór Júlíus Björnsson, Brian Shaw, Zydrunas Savickas",2017,TV-MA,86,netflix,Documentary,1,0,0,3.5704633204633205
ns6364,Born to Be Free,Gayane Petrosyan,"Casting a light on the mistreatment of sea mammals, this documentary follows the plight of 18 Beluga whales kept in captivity for years.",2016,TV-14,74,netflix,Documentary,0,0,0,3.547252747252747
ns6366,Bottom of the World,Richard Sears,"Jena Malone, Douglas Smith, Ted Levine, Tamara Duarte, Kelly Pendygraft, Mark Sivertsen, Jon McLaren",2017,TV-MA,84,netflix,Drama,0,0,0,3.4799599198396796
ns6367,Boy and the World,Alê Abreu,"Vinícius Garcia, Felipe Zilse, Alê Abreu, Lu Horta, Marco Aurélio Campos, Cassius Romero, Alfredo Rollo",2013,PG,80,netflix,Children & Family Movies,0,0,0,3.561181434599156
ns6368,Boy Bye,Chris Stokes,"Wendy Raquel Robinson, Ross Fleming, Shondrella Avery, Tammy Townsend, Omar Gooding, Tracy Davis, Veronika Bozeman, Kelly Perine, Valarie Pettiford",2016,TV-MA,86,netflix,Comedy,0,0,0,3.4947916666666665
ns6370,Brampton's Own,Michael Doneger,"Alex Russell, Rose McIver, Jean Smart, Scott Porter, Kevin Linehan, Spencer Grammer, Carter Hastings, Riley Voelkel, John Getz",2018,TV-MA,90,netflix,Drama,0,0,0,3.5849802371541504
ns6371,Bratz: The Movie,Sean McNamara,"Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye, Chelsea Kane",2007,PG,102,netflix,Children & Family Movies,0,0,0,3.590349075975359
ns6373,Brave New Jersey,Jody Lambert,"Tony Hale, Anna Camp, Sam Jaeger, Heather Burns, Dan Bakkedahl, Raymond J. Barry, Erika Alexander, Mel Rodriguez, Evan Jonigkeit, Grace Kaufman",2016,TV-MA,92,netflix,Comedy,0,0,0,3.5656565656565657
ns6375,Breaking Free,Sridhar Rangayan,Sridhar Rangayan,2015,TV-MA,81,netflix,Documentary,0,0,0,3.4647619047619047
ns6376,Breath,Simon Baker,"Samson Coulter, Ben Spence, Simon Baker, Elizabeth Debicki, Richard Roxburgh, Rachael Blake, Jacek Koman",2018,TV-MA,116,netflix,Drama,0,0,0,3.4779559118236474
ns6377,Brick,Rian Johnson,"Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss, Matt O'Leary, Emilie de Ravin, Noah Segan, Richard Roundtree, Meagan Good, Brian White",2005,R,110,netflix,Independent Movies,0,0,0,3.6142578125
ns6378,Bring It On: Worldwide Showdown,Robert Adetuyi,"Cristine Prosperi, Jordan Rodrigues, Gia Re, Sophie Vavasseur, Sven Ruygrok, Stephan Lee Benson, Natalie Walsh, Vivica A. Fox",2017,PG-13,95,netflix,Comedy,0,0,0,3.545
ns6380,Brooklyn's Finest,Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green",2009,R,133,netflix,Drama,0,0,0,3.649364406779661
ns6381,Brotherhood of Blades II: The Infernal Battlefield,Lu Yang,"Chang Chen, Yang Mi, Zhang Yi, Lei Jiayin, Xin Zhilei, Shih Chieh King",2017,TV-MA,120,netflix,Action-Adventure,0,0,0,3.515400410677618
